player_id,player_name,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,year,tournament,team,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,Right hand Bat,Slow Left arm Orthodox,2011 - 2022,2009/10,IPL 2009/10,RR,1,1,0,21,21,21.00,21,100.00,0,0,0,1,0,0,0,4.28,7,-,-,-,-,0,0,0,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
34264,Aavishkar Madhav Salvi,"October 20, 1981, Bombay (now Mumbai), Maharashtra",44y 257d,India,Bowler,Right hand Bat,Right arm Medium,2003 - 2003,2011,IPL 2011,DC,2,-,-,-,-,-,-,-,-,-,-,-,1,0,3,8.25,48,2/40,2/40,22.00,16.0,0,0,0,,,"April 11, 2003","November 18, 2003"
34264,Aavishkar Madhav Salvi,"October 20, 1981, Bombay (now Mumbai), Maharashtra",44y 257d,India,Bowler,Right hand Bat,Right arm Medium,2003 - 2003,2009,IPL 2009,DC,5,-,-,-,-,-,-,-,-,-,-,-,1,0,4,7.88,102,2/19,2/19,33.50,25.5,0,0,0,,,"April 11, 2003","November 18, 2003"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2021,IPL 2021,RCB,15,14,4,313,76*,31.30,211,148.34,0,2,23,16,15,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2020/21,IPL 2020/21,RCB,15,14,4,454,73*,45.40,286,158.74,0,5,33,23,10,1,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2019,IPL 2019,RCB,13,13,3,442,82*,44.20,287,154.00,0,5,31,26,6,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2018,IPL 2018,RCB,12,11,2,480,90*,53.33,275,174.54,0,6,39,30,6,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2017,IPL 2017,RCB,9,9,1,216,89*,27.00,163,132.51,0,1,12,16,6,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2016,IPL 2016,RCB,16,16,3,687,129*,52.84,407,168.79,1,6,57,37,19,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2015,IPL 2015,RCB,16,14,3,513,133*,46.63,293,175.08,1,2,60,22,8,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2014,IPL 2014,RCB,14,13,2,395,89*,35.90,249,158.63,0,3,26,24,7,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2013,IPL 2013,RCB,14,14,4,360,64,36.00,219,164.38,0,2,34,15,8,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2012,IPL 2012,RCB,16,13,5,319,64*,39.87,198,161.11,0,3,26,15,4,5,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2011,IPL 2011,RCB,16,13,4,312,65,34.66,243,128.39,0,2,21,14,7,2,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2009/10,IPL 2009/10,DC,7,7,0,111,45,15.85,119,93.27,0,0,7,0,6,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2009,IPL 2009,DC,15,13,4,465,105*,51.66,355,130.98,1,3,39,12,13,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2018,2007/08,IPL 2007/08,DC,6,6,1,95,26*,19.00,98,96.93,0,0,5,1,3,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,2026,IPL 2026,SRH,15,15,1,563,135*,40.21,275,204.72,1,4,50,43,10,0,0,10.13,29,-,-,-,-,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,2025,IPL 2025,SRH,14,13,0,439,141,33.76,227,193.39,1,2,46,28,8,0,0,10.18,66,-,-,-,-,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,2024,IPL 2024,SRH,16,16,1,484,75*,32.26,237,204.21,0,3,36,42,7,0,2,7.28,42,2/24,2/24,25.50,21.0,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,2023,IPL 2023,SRH,11,11,0,226,67,20.54,157,143.94,0,2,28,6,4,0,2,10.33,72,1/26,1/26,62.00,36.0,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,2022,IPL 2022,SRH,14,14,0,426,75,30.42,320,133.12,0,2,47,13,1,0,0,9.50,24,-,-,-,-,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,2021,IPL 2021,SRH,8,7,1,98,33,16.33,75,130.66,0,0,7,4,2,0,4,6.40,60,2/4,2/4,16.00,15.0,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,2020/21,IPL 2020/21,SRH,8,7,2,71,31,14.20,56,126.78,0,0,6,3,1,0,2,9.10,60,1/15,1/15,45.50,30.0,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,2019,IPL 2019,SRH,3,3,1,9,5*,4.50,9,100.00,0,0,1,0,1,0,1,10.50,12,1/10,1/10,21.00,12.0,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,2024 - 2026,2018,IPL 2018,DC,3,3,2,63,46*,63.00,33,190.90,0,0,3,5,1,0,-,-,-,-,-,-,-,-,-,-,"July 06, 2024","July 01, 2026",,
1277545,Abishek Porel,"October 17, 2002",23y 260d,India,Wicketkeeper Batter,Left hand Bat,,-,2026,IPL 2026,DC,4,4,0,108,51,27.00,88,122.72,0,1,15,1,0,0,-,-,-,-,-,-,-,-,-,-,,,,
1277545,Abishek Porel,"October 17, 2002",23y 260d,India,Wicketkeeper Batter,Left hand Bat,,-,2025,IPL 2025,DC,13,13,1,301,51,25.08,205,146.82,0,1,28,12,3,0,-,-,-,-,-,-,-,-,-,-,,,,
1277545,Abishek Porel,"October 17, 2002",23y 260d,India,Wicketkeeper Batter,Left hand Bat,,-,2024,IPL 2024,DC,14,12,2,327,65,32.70,205,159.51,0,2,36,13,2,0,-,-,-,-,-,-,-,-,-,-,,,,
1277545,Abishek Porel,"October 17, 2002",23y 260d,India,Wicketkeeper Batter,Left hand Bat,,-,2023,IPL 2023,DC,4,4,0,33,20,8.25,31,106.45,0,0,1,2,4,0,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 239d,India,Wicketkeeper,Right hand Bat,,-,2017,IPL 2017,DC,3,3,0,18,18,6.00,23,78.26,0,0,3,0,0,0,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 239d,India,Wicketkeeper,Right hand Bat,,-,2016,IPL 2016,SRH,3,2,0,8,8,4.00,15,53.33,0,0,1,0,1,0,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 239d,India,Wicketkeeper,Right hand Bat,,-,2015,IPL 2015,MI,2,2,0,14,7,7.00,17,82.35,0,0,1,0,1,0,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 239d,India,Wicketkeeper,Right hand Bat,,-,2014,IPL 2014,MI,15,12,4,126,24,15.75,98,128.57,0,0,16,3,0,3,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 239d,India,Wicketkeeper,Right hand Bat,,-,2013,IPL 2013,MI,5,5,0,123,59,24.60,84,146.42,0,1,14,5,0,0,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 239d,India,Wicketkeeper,Right hand Bat,,-,2009/10,IPL 2009/10,MI,7,4,0,50,23,12.50,36,138.88,0,0,5,3,1,2,-,-,-,-,-,-,-,-,-,-,,,,
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2026,IPL 2026,KKR,14,14,1,335,67,25.76,248,135.08,0,2,25,18,8,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2025,IPL 2025,KKR,13,12,1,390,61,35.45,264,147.72,0,3,36,20,5,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2024,IPL 2024,CSK,13,12,0,242,45,20.16,196,123.46,0,0,23,7,1,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2023,IPL 2023,CSK,14,11,1,326,71*,32.60,189,172.48,0,2,24,16,8,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2022,IPL 2022,KKR,7,7,0,133,44,19.00,128,103.90,0,0,14,4,3,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2021,IPL 2021,DC,2,1,0,8,8,8.00,8,100.00,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2020/21,IPL 2020/21,DC,9,8,0,113,60,14.12,107,105.60,0,1,12,2,4,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2019,IPL 2019,RR,14,13,1,393,105*,32.75,285,137.89,1,1,45,9,5,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2018,IPL 2018,RR,15,14,1,370,65*,28.46,313,118.21,0,1,39,5,4,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2017,IPL 2017,RPS,16,16,1,382,60,25.46,323,118.26,0,2,35,9,6,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2016,IPL 2016,RPS,14,14,3,480,74,43.63,379,126.64,0,6,54,9,7,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2015,IPL 2015,RR,14,13,2,540,91*,49.09,413,130.75,0,4,53,13,3,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2014,IPL 2014,RR,13,12,0,339,72,28.25,291,116.49,0,3,38,3,6,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2013,IPL 2013,RR,18,18,4,488,68*,34.85,458,106.55,0,4,42,11,10,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2012,IPL 2012,RR,16,16,2,560,103*,40.00,433,129.33,1,3,73,10,11,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2011,IPL 2011,RR,10,7,1,120,52,20.00,98,122.44,0,1,12,2,1,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2009,IPL 2009,MI,8,7,1,144,62*,24.00,123,117.07,0,2,12,3,1,0,1,5.00,6,1/5,1/5,5.00,6.0,0,0,0,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 28d,India,Top order Batter,Right hand Bat,Right arm Medium,2011 - 2023,2007/08,IPL 2007/08,MI,2,2,0,4,4,2.00,17,23.52,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
26184,Ajit Bhalchandra Agarkar,"December 04, 1977, Bombay (now Mumbai), Maharashtra",48y 212d,India,Bowler,Right hand Bat,Right arm Fast,1998 - 2007,2013,IPL 2013,DC,4,2,1,12,9*,12.00,16,75.00,0,0,0,0,1,0,0,9.20,60,-,-,-,-,0,0,0,"December 01, 2006","September 16, 2007","April 01, 1998","September 05, 2007"
26184,Ajit Bhalchandra Agarkar,"December 04, 1977, Bombay (now Mumbai), Maharashtra",48y 212d,India,Bowler,Right hand Bat,Right arm Fast,1998 - 2007,2012,IPL 2012,DC,4,1,1,0,0*,-,0,-,0,0,0,0,2,0,3,9.34,86,2/27,2/27,44.66,28.6,0,0,0,"December 01, 2006","September 16, 2007","April 01, 1998","September 05, 2007"
26184,Ajit Bhalchandra Agarkar,"December 04, 1977, Bombay (now Mumbai), Maharashtra",48y 212d,India,Bowler,Right hand Bat,Right arm Fast,1998 - 2007,2011,IPL 2011,DC,7,2,1,7,7*,7.00,6,116.66,0,0,1,0,0,0,8,8.55,162,2/23,2/23,28.87,20.2,0,0,0,"December 01, 2006","September 16, 2007","April 01, 1998","September 05, 2007"
26184,Ajit Bhalchandra Agarkar,"December 04, 1977, Bombay (now Mumbai), Maharashtra",48y 212d,India,Bowler,Right hand Bat,Right arm Fast,1998 - 2007,2009/10,IPL 2009/10,KKR,7,4,3,40,17,40.00,29,137.93,0,0,4,0,1,0,4,9.22,132,2/32,2/32,50.75,33.0,0,0,0,"December 01, 2006","September 16, 2007","April 01, 1998","September 05, 2007"
26184,Ajit Bhalchandra Agarkar,"December 04, 1977, Bombay (now Mumbai), Maharashtra",48y 212d,India,Bowler,Right hand Bat,Right arm Fast,1998 - 2007,2009,IPL 2009,KKR,11,7,5,66,39,33.00,57,115.78,0,0,3,3,0,0,6,9.16,186,2/15,2/15,47.33,31.0,0,0,0,"December 01, 2006","September 16, 2007","April 01, 1998","September 05, 2007"
26184,Ajit Bhalchandra Agarkar,"December 04, 1977, Bombay (now Mumbai), Maharashtra",48y 212d,India,Bowler,Right hand Bat,Right arm Fast,1998 - 2007,2007/08,IPL 2007/08,KKR,9,6,1,54,20,10.80,46,117.39,0,0,5,2,1,0,8,7.96,156,3/25,3/25,25.87,19.5,0,0,0,"December 01, 2006","September 16, 2007","April 01, 1998","September 05, 2007"
46248,Johannes Albertus Morkel,"June 10, 1981, Vereeniging, Transvaal",45y 24d,South Africa,Bowling Allrounder,Left hand Bat,Right arm Medium fast,2004 - 2015,2016,IPL 2016,RPS,2,1,0,16,16,16.00,9,177.77,0,0,0,2,1,0,2,13.20,30,2/36,2/36,33.00,15.0,0,0,0,"October 21, 2005","October 05, 2015","February 20, 2004","March 03, 2012"
46248,Johannes Albertus Morkel,"June 10, 1981, Vereeniging, Transvaal",45y 24d,South Africa,Bowling Allrounder,Left hand Bat,Right arm Medium fast,2004 - 2015,2015,IPL 2015,DC,4,3,2,86,73*,86.00,65,132.30,0,1,9,2,1,0,3,9.08,72,2/21,2/21,36.33,24.0,0,0,0,"October 21, 2005","October 05, 2015","February 20, 2004","March 03, 2012"
46248,Johannes Albertus Morkel,"June 10, 1981, Vereeniging, Transvaal",45y 24d,South Africa,Bowling Allrounder,Left hand Bat,Right arm Medium fast,2004 - 2015,2014,IPL 2014,RCB,7,5,2,45,16,15.00,41,109.75,0,0,1,3,2,0,4,7.87,96,1/18,1/18,31.50,24.0,0,0,0,"October 21, 2005","October 05, 2015","February 20, 2004","March 03, 2012"
46248,Johannes Albertus Morkel,"June 10, 1981, Vereeniging, Transvaal",45y 24d,South Africa,Bowling Allrounder,Left hand Bat,Right arm Medium fast,2004 - 2015,2013,IPL 2013,CSK,8,3,0,46,23,15.33,37,124.32,0,0,2,3,2,0,7,6.62,144,3/32,3/32,22.71,20.5,0,0,0,"October 21, 2005","October 05, 2015","February 20, 2004","March 03, 2012"
46248,Johannes Albertus Morkel,"June 10, 1981, Vereeniging, Transvaal",45y 24d,South Africa,Bowling Allrounder,Left hand Bat,Right arm Medium fast,2004 - 2015,2012,IPL 2012,CSK,16,12,5,107,28,15.28,68,157.35,0,0,5,6,2,0,13,7.77,297,3/29,3/29,29.61,22.8,0,0,0,"October 21, 2005","October 05, 2015","February 20, 2004","March 03, 2012"
46248,Johannes Albertus Morkel,"June 10, 1981, Vereeniging, Transvaal",45y 24d,South Africa,Bowling Allrounder,Left hand Bat,Right arm Medium fast,2004 - 2015,2011,IPL 2011,CSK,15,13,7,138,30*,23.00,102,135.29,0,0,8,8,4,0,15,8.48,270,3/29,3/29,25.46,18.0,0,0,0,"October 21, 2005","October 05, 2015","February 20, 2004","March 03, 2012"
46248,Johannes Albertus Morkel,"June 10, 1981, Vereeniging, Transvaal",45y 24d,South Africa,Bowling Allrounder,Left hand Bat,Right arm Medium fast,2004 - 2015,2009/10,IPL 2009/10,CSK,14,11,3,198,62,24.75,131,151.14,0,1,10,13,3,0,11,8.49,286,2/23,2/23,36.81,26.0,0,0,0,"October 21, 2005","October 05, 2015","February 20, 2004","March 03, 2012"
