player_id,player_name,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,year,tournament,team,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end
376324,Kathuria Anureet Singh,"March 02, 1988, Delhi",38y 125d,India,Bowler,Right hand Bat,Right arm Medium,-,2016,IPL 2016,PBKS,2,-,-,-,-,-,-,-,-,-,-,-,0,0,0,7.16,36,-,-,-,-,0,0,0,,,,
376324,Kathuria Anureet Singh,"March 02, 1988, Delhi",38y 125d,India,Bowler,Right hand Bat,Right arm Medium,-,2015,IPL 2015,PBKS,14,6,3,18,10,6.00,31,58.06,0,0,0,1,4,0,15,9.00,310,3/23,3/23,31.00,20.6,0,0,0,,,,
376324,Kathuria Anureet Singh,"March 02, 1988, Delhi",38y 125d,India,Bowler,Right hand Bat,Right arm Medium,-,2009,IPL 2009,KKR,3,-,-,-,-,-,-,-,-,-,-,-,0,0,2,9.40,30,2/35,2/35,23.50,15.0,0,0,0,,,,
1125976,Arshdeep Singh,"February 05, 1999, Guna, Madhya Pradesh",27y 150d,India,Bowler,Left hand Bat,Left arm Medium fast,2022 - 2026,2026,IPL 2026,PBKS,14,1,1,1,1*,-,1,100.00,0,0,0,0,4,0,14,10.20,318,3/22,3/22,38.64,22.7,0,0,0,"July 07, 2022","July 04, 2026","November 25, 2022","June 17, 2026"
1125976,Arshdeep Singh,"February 05, 1999, Guna, Madhya Pradesh",27y 150d,India,Bowler,Left hand Bat,Left arm Medium fast,2022 - 2026,2025,IPL 2025,PBKS,17,2,1,2,1*,2.00,6,33.33,0,0,0,0,4,0,21,8.88,350,3/16,3/16,24.66,16.6,0,0,0,"July 07, 2022","July 04, 2026","November 25, 2022","June 17, 2026"
1125976,Arshdeep Singh,"February 05, 1999, Guna, Madhya Pradesh",27y 150d,India,Bowler,Left hand Bat,Left arm Medium fast,2022 - 2026,2024,IPL 2024,PBKS,14,1,0,4,4,4.00,3,133.33,0,0,1,0,1,0,19,10.03,302,4/29,4/29,26.57,15.8,1,0,0,"July 07, 2022","July 04, 2026","November 25, 2022","June 17, 2026"
1125976,Arshdeep Singh,"February 05, 1999, Guna, Madhya Pradesh",27y 150d,India,Bowler,Left hand Bat,Left arm Medium fast,2022 - 2026,2023,IPL 2023,PBKS,14,2,2,2,2*,-,2,100.00,0,0,0,0,1,0,17,9.69,305,4/29,4/29,29.00,17.9,1,0,0,"July 07, 2022","July 04, 2026","November 25, 2022","June 17, 2026"
1125976,Arshdeep Singh,"February 05, 1999, Guna, Madhya Pradesh",27y 150d,India,Bowler,Left hand Bat,Left arm Medium fast,2022 - 2026,2022,IPL 2022,PBKS,14,6,3,21,10*,7.00,29,72.41,0,0,3,0,4,0,10,7.70,300,3/37,3/37,38.50,30.0,0,0,0,"July 07, 2022","July 04, 2026","November 25, 2022","June 17, 2026"
1125976,Arshdeep Singh,"February 05, 1999, Guna, Madhya Pradesh",27y 150d,India,Bowler,Left hand Bat,Left arm Medium fast,2022 - 2026,2021,IPL 2021,PBKS,12,2,2,2,1*,-,3,66.66,0,0,0,0,4,0,18,8.27,248,5/32,5/32,19.00,13.7,0,1,0,"July 07, 2022","July 04, 2026","November 25, 2022","June 17, 2026"
1125976,Arshdeep Singh,"February 05, 1999, Guna, Madhya Pradesh",27y 150d,India,Bowler,Left hand Bat,Left arm Medium fast,2022 - 2026,2020/21,IPL 2020/21,PBKS,8,1,0,0,0,0.00,3,0.00,0,0,0,0,2,0,9,8.77,149,3/23,3/23,24.22,16.5,0,0,0,"July 07, 2022","July 04, 2026","November 25, 2022","June 17, 2026"
1125976,Arshdeep Singh,"February 05, 1999, Guna, Madhya Pradesh",27y 150d,India,Bowler,Left hand Bat,Left arm Medium fast,2022 - 2026,2019,IPL 2019,PBKS,3,-,-,-,-,-,-,-,-,-,-,-,0,0,3,10.90,60,2/43,2/43,36.33,20.0,0,0,0,"July 07, 2022","July 04, 2026","November 25, 2022","June 17, 2026"
1131978,Ashutosh Rambabu Sharma,"September 15, 1998, Ratlam, Madhya Pradesh",27y 293d,India,Batting Allrounder,Right hand Bat,,-,2026,IPL 2026,DC,8,8,3,171,39,34.20,94,181.91,0,0,15,12,2,0,-,-,-,-,-,-,-,-,-,-,,,,
1131978,Ashutosh Rambabu Sharma,"September 15, 1998, Ratlam, Madhya Pradesh",27y 293d,India,Batting Allrounder,Right hand Bat,,-,2025,IPL 2025,DC,13,9,2,204,66*,29.14,127,160.62,0,1,14,13,2,0,-,-,-,-,-,-,-,-,-,-,,,,
1131978,Ashutosh Rambabu Sharma,"September 15, 1998, Ratlam, Madhya Pradesh",27y 293d,India,Batting Allrounder,Right hand Bat,,-,2024,IPL 2024,PBKS,11,9,2,189,61,27.00,113,167.25,0,1,10,15,2,0,-,-,-,-,-,-,-,-,-,-,,,,
1125958,Atharva Taide,"April 26, 2000, Akola Maharashtra",26y 70d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,-,2025,IPL 2025,SRH,1,1,0,13,13,13.00,9,144.44,0,0,3,0,0,0,-,-,-,-,-,-,-,-,-,-,,,,
1125958,Atharva Taide,"April 26, 2000, Akola Maharashtra",26y 70d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,-,2024,IPL 2024,PBKS,2,2,0,61,46,30.50,39,156.41,0,0,7,2,0,0,0,24.00,1,-,-,-,-,0,0,0,,,,
1125958,Atharva Taide,"April 26, 2000, Akola Maharashtra",26y 70d,India,Batting Allrounder,Left hand Bat,Slow Left arm Orthodox,-,2023,IPL 2023,PBKS,7,7,0,186,66,26.57,129,144.18,0,2,20,6,5,0,-,-,-,-,-,-,-,-,-,-,,,,
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2026,IPL 2026,DC,14,11,2,173,56,19.22,132,131.06,0,1,16,6,7,0,11,8.18,264,2/18,2/18,32.72,24.0,0,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2025,IPL 2025,DC,12,11,1,263,43,26.30,167,157.48,0,0,23,15,4,0,5,8.47,204,2/19,2/19,57.60,40.8,0,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2024,IPL 2024,DC,14,12,4,235,66,29.37,179,131.28,0,2,19,10,13,0,11,7.65,264,2/25,2/25,30.63,24.0,0,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2023,IPL 2023,DC,14,13,3,283,54,28.30,203,139.40,0,1,21,15,7,0,11,7.19,282,2/13,2/13,30.72,25.6,0,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2022,IPL 2022,DC,13,10,6,182,42*,45.50,120,151.66,0,0,12,10,8,0,6,7.46,258,2/10,2/10,53.50,43.0,0,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2021,IPL 2021,DC,12,6,1,40,12,8.00,46,86.95,0,0,2,1,4,0,15,6.65,276,3/21,3/21,20.40,18.4,0,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2020/21,IPL 2020/21,DC,15,9,1,117,42,14.62,85,137.64,0,0,6,8,6,0,9,6.41,306,2/18,2/18,36.33,34.0,0,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2019,IPL 2019,DC,14,12,6,110,26,18.33,88,125.00,0,0,10,3,9,0,10,7.13,306,2/22,2/22,36.40,30.6,0,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2018,IPL 2018,PBKS,9,8,2,80,19,13.33,69,115.94,0,0,3,4,2,0,3,8.38,156,1/21,1/21,72.66,52.0,0,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2017,IPL 2017,PBKS,14,13,5,227,44,28.37,162,140.12,0,0,11,11,7,0,15,7.54,288,3/11,3/11,24.13,19.2,0,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",32y 166d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2014 - 2026,2016,IPL 2016,PBKS,14,10,3,111,36*,15.85,77,144.15,0,0,4,8,2,0,13,8.11,287,4/21,4/21,29.84,22.0,1,0,0,"July 17, 2015","July 04, 2026","June 15, 2014","October 25, 2025"
