player_id,player_name,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,year,tournament,team,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,Right hand Bat,Slow Left arm Orthodox,2011 - 2022,2009/10,IPL 2009/10,RR,1,1,0,21,21,21.00,21,100.00,0,0,0,1,0,0,0,4.28,7,-,-,-,-,0,0,0,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
459508,Andrew James Tye,"December 12, 1986, Perth, Western Australia",39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,2022,IPL 2022,LSG,3,-,-,-,-,-,-,-,-,-,-,-,1,0,2,9.72,66,2/40,2/40,53.50,33.0,0,0,0,"January 29, 2016","August 07, 2021","January 14, 2018","June 19, 2018"
459508,Andrew James Tye,"December 12, 1986, Perth, Western Australia",39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,2020/21,IPL 2020/21,RR,1,1,0,6,6,6.00,6,100.00,0,0,0,1,0,0,1,12.50,24,1/50,1/50,50.00,24.0,0,0,0,"January 29, 2016","August 07, 2021","January 14, 2018","June 19, 2018"
459508,Andrew James Tye,"December 12, 1986, Perth, Western Australia",39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,2019,IPL 2019,PBKS,6,1,1,0,0*,-,2,0.00,0,0,0,0,2,0,3,10.59,132,1/37,1/37,77.66,44.0,0,0,0,"January 29, 2016","August 07, 2021","January 14, 2018","June 19, 2018"
459508,Andrew James Tye,"December 12, 1986, Perth, Western Australia",39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,2018,IPL 2018,PBKS,14,8,2,32,14,5.33,38,84.21,0,0,2,1,5,0,24,8.00,336,4/16,4/16,18.66,14.0,3,0,0,"January 29, 2016","August 07, 2021","January 14, 2018","June 19, 2018"
459508,Andrew James Tye,"December 12, 1986, Perth, Western Australia",39y 204d,Australia,Bowler,Right hand Bat,Right arm Medium fast,2016 - 2021,2017,IPL 2017,GL,6,3,1,53,25,26.50,30,176.66,0,0,4,3,0,0,12,6.71,126,5/17,5/17,11.75,10.5,0,1,0,"January 29, 2016","August 07, 2021","January 14, 2018","June 19, 2018"
1083128,Ankit Soni,"August 02, 1993",32y 336d,India,Allrounder,Right hand Bat,Legbreak,-,2017,IPL 2017,GL,7,3,1,7,7*,3.50,9,77.77,0,0,0,1,1,0,2,7.92,109,1/16,1/16,72.00,54.5,0,0,0,,,,
732291,Basil Thampi,"September 11, 1993, Ernakulam, Kerala",32y 296d,India,Bowler,Right hand Bat,Right arm Fast medium,-,2022,IPL 2022,MI,5,-,-,-,-,-,-,-,-,-,-,-,1,0,5,9.50,96,3/35,3/35,30.40,19.2,0,0,0,,,,
732291,Basil Thampi,"September 11, 1993, Ernakulam, Kerala",32y 296d,India,Bowler,Right hand Bat,Right arm Fast medium,-,2020/21,IPL 2020/21,SRH,1,-,-,-,-,-,-,-,-,-,-,-,0,0,1,11.50,24,1/46,1/46,46.00,24.0,0,0,0,,,,
732291,Basil Thampi,"September 11, 1993, Ernakulam, Kerala",32y 296d,India,Bowler,Right hand Bat,Right arm Fast medium,-,2019,IPL 2019,SRH,3,1,1,1,1*,-,1,100.00,0,0,0,0,0,0,0,9.16,72,-,-,-,-,0,0,0,,,,
732291,Basil Thampi,"September 11, 1993, Ernakulam, Kerala",32y 296d,India,Bowler,Right hand Bat,Right arm Fast medium,-,2018,IPL 2018,SRH,4,2,1,3,3,3.00,6,50.00,0,0,0,0,2,0,5,11.21,61,2/4,2/4,22.80,12.2,0,0,0,,,,
732291,Basil Thampi,"September 11, 1993, Ernakulam, Kerala",32y 296d,India,Bowler,Right hand Bat,Right arm Fast medium,-,2017,IPL 2017,GL,12,5,5,28,13*,-,28,100.00,0,0,1,1,2,0,11,9.49,268,3/29,3/29,38.54,24.3,0,0,0,,,,
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2018,IPL 2018,RCB,6,6,0,127,43,21.16,88,144.31,0,0,16,6,1,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2017,IPL 2017,GL,11,11,0,319,72,29.00,217,147.00,0,2,29,18,8,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2016,IPL 2016,GL,16,16,0,354,60,22.12,262,135.11,0,1,38,16,0,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2015,IPL 2015,CSK,14,14,1,436,100*,33.53,280,155.71,1,2,51,23,2,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2014,IPL 2014,CSK,14,14,1,405,71*,31.15,333,121.62,0,3,32,19,6,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2013,IPL 2013,KKR,1,1,0,6,6,6.00,7,85.71,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2012,IPL 2012,KKR,12,12,0,289,56,24.08,283,102.12,0,1,37,3,9,6,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2011,IPL 2011,Kochi,13,13,0,357,81,27.46,275,129.81,0,1,35,16,2,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2009/10,IPL 2009/10,KKR,5,5,1,114,57*,28.50,110,103.63,0,1,14,2,2,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2009,IPL 2009,KKR,13,13,1,285,84*,23.75,239,119.24,0,2,27,12,6,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 280d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2007/08,IPL 2007/08,KKR,4,4,1,188,158*,62.66,92,204.34,1,0,13,15,1,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2020/21,IPL 2020/21,RCB,3,1,1,1,1*,-,2,50.00,0,0,0,0,0,0,1,11.40,70,1/33,1/33,133.00,70.0,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2019,IPL 2019,RCB,2,1,1,0,0*,-,0,-,0,0,0,0,0,0,4,8.62,48,2/29,2/29,17.25,12.0,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2016,IPL 2016,GL,1,1,0,1,1,1.00,2,50.00,0,0,0,0,0,0,0,8.50,12,-,-,-,-,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2015,IPL 2015,SRH,6,3,2,20,19*,20.00,13,153.84,0,0,3,0,2,0,3,8.94,114,2/38,2/38,56.66,38.0,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2014,IPL 2014,SRH,14,4,1,22,12,7.33,26,84.61,0,0,1,0,7,0,11,7.69,336,2/20,2/20,39.18,30.5,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2013,IPL 2013,SRH,17,8,6,53,18*,26.50,36,147.22,0,0,5,2,3,0,19,5.66,407,3/11,3/11,20.21,21.4,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2012,IPL 2012,DCH,12,6,1,19,7,3.80,21,90.47,0,0,0,1,4,0,18,6.10,280,3/8,3/8,15.83,15.5,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2011,IPL 2011,DCH,12,5,1,36,13,9.00,35,102.85,0,0,3,0,1,0,14,6.57,273,3/16,3/16,21.35,19.5,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2009/10,IPL 2009/10,RCB,15,4,0,13,8,3.25,17,76.47,0,0,2,0,1,0,15,6.88,354,3/18,3/18,27.06,23.6,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2009,IPL 2009,RCB,3,2,1,0,0*,0.00,3,0.00,0,0,0,0,2,0,2,6.88,54,1/21,1/21,31.00,27.0,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
47492,Dale Willem Steyn,"June 27, 1983, Phalaborwa",43y 7d,South Africa,Bowler,Right hand Bat,Right arm Fast,2004 - 2020,2007/08,IPL 2007/08,RCB,10,2,1,2,1*,2.00,5,40.00,0,0,0,0,4,0,10,6.63,228,3/27,3/27,25.20,22.8,0,0,0,"November 23, 2007","February 21, 2020","August 17, 2005","March 13, 2019"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2021,IPL 2021,MI,1,1,1,0,0*,-,0,-,0,0,0,0,0,0,0,12.00,24,-,-,-,-,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2020/21,IPL 2020/21,MI,1,1,1,3,3*,-,2,150.00,0,0,0,0,0,0,0,7.33,18,-,-,-,-,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2019,IPL 2019,RR,10,1,1,5,5*,-,3,166.66,0,0,1,0,5,0,6,9.57,210,1/14,1/14,55.83,35.0,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2018,IPL 2018,RR,8,2,1,6,3*,6.00,7,85.71,0,0,0,0,1,0,4,9.47,119,2/32,2/32,47.00,29.7,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2017,IPL 2017,GL,6,1,0,1,1,1.00,2,50.00,0,0,0,0,1,0,3,9.18,113,1/24,1/24,57.66,37.6,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2016,IPL 2016,GL,14,5,3,27,10,13.50,16,168.75,0,0,3,0,2,0,18,7.42,294,4/14,4/14,20.22,16.3,1,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2015,IPL 2015,RR,11,2,0,4,3,2.00,11,36.36,0,0,0,0,5,0,13,7.91,210,2/9,2/9,21.30,16.1,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2014,IPL 2014,RR,8,2,2,35,28*,-,25,140.00,0,0,1,2,2,0,6,8.18,162,2/23,2/23,36.83,27.0,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2013,IPL 2013,MI,6,-,-,-,-,-,-,-,-,-,-,-,0,0,8,8.08,112,3/19,3/19,18.87,14.0,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2012,IPL 2012,MI,2,1,1,10,10*,-,5,200.00,0,0,2,0,2,0,6,8.00,48,3/18,3/18,10.66,8.0,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2011,IPL 2011,MI,6,2,1,2,2,2.00,4,50.00,0,0,0,0,1,0,5,7.45,120,3/26,3/26,29.80,24.0,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2009/10,IPL 2009/10,MI,1,-,-,-,-,-,-,-,-,-,-,-,0,0,1,10.00,24,1/40,1/40,40.00,24.0,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2009,IPL 2009,MI,8,4,2,9,7*,4.50,17,52.94,0,0,0,0,1,0,5,7.92,156,1/21,1/21,41.20,31.2,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
277955,Dhawal Sunil Kulkarni,"December 10, 1988, Bombay (now Mumbai), Maharashtra",37y 206d,India,Bowler,Right hand Bat,Right arm Medium,2014 - 2016,2007/08,IPL 2007/08,MI,10,1,1,2,2*,-,16,12.50,0,0,0,0,2,0,11,8.00,177,3/33,3/33,21.45,16.0,0,0,0,"June 20, 2016","June 22, 2016","September 02, 2014","October 26, 2016"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2024,IPL 2024,RCB,15,13,4,326,83,36.22,174,187.35,0,2,27,22,4,1,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2023,IPL 2023,RCB,13,13,1,140,30,11.66,104,134.61,0,0,13,5,8,2,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2022,IPL 2022,RCB,16,16,10,330,66*,55.00,180,183.33,0,1,27,22,10,2,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2021,IPL 2021,KKR,17,15,5,223,40,22.30,170,131.17,0,0,22,7,5,2,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2020/21,IPL 2020/21,KKR,14,14,2,169,58,14.08,134,126.11,0,1,20,4,9,0,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2019,IPL 2019,KKR,14,13,5,253,97*,31.62,173,146.24,0,2,22,14,7,0,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2018,IPL 2018,KKR,16,16,6,498,52,49.80,337,147.77,0,2,49,16,14,4,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2017,IPL 2017,GL,14,13,3,361,65,36.10,259,139.38,0,2,30,11,8,0,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2016,IPL 2016,GL,16,15,2,335,53,25.76,266,125.93,0,3,38,3,11,3,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2015,IPL 2015,RCB,16,11,0,141,28,12.81,117,120.51,0,0,15,4,14,4,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2014,IPL 2014,DC,14,14,0,325,69,23.21,258,125.96,0,3,28,11,7,2,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2013,IPL 2013,MI,19,19,1,510,86,28.33,411,124.08,0,2,54,14,12,2,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2012,IPL 2012,MI,17,14,1,238,44,18.30,213,111.73,0,0,30,2,5,2,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
30045,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,Right hand Bat,Right arm Offbreak,2004 - 2022,2011,IPL 2011,PBKS,14,13,2,282,69,25.63,220,128.18,0,1,32,7,7,0,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019"
