player_id,player_name,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,year,tournament,team,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end
5674,Bradley John Hodge,"December 29, 1974, Sandringham, Victoria",51y 188d,Australia,Top order Batter,Right hand Bat,Right arm Offbreak,2005 - 2014,2007/08,IPL 2007/08,KKR,3,3,0,12,10,4.00,17,70.58,0,0,2,0,1,0,-,-,-,-,-,-,-,-,-,-,"September 12, 2007","March 30, 2014","December 03, 2005","October 17, 2007"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2018,IPL 2018,RCB,6,6,0,127,43,21.16,88,144.31,0,0,16,6,1,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2017,IPL 2017,GL,11,11,0,319,72,29.00,217,147.00,0,2,29,18,8,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2016,IPL 2016,GL,16,16,0,354,60,22.12,262,135.11,0,1,38,16,0,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2015,IPL 2015,CSK,14,14,1,436,100*,33.53,280,155.71,1,2,51,23,2,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2014,IPL 2014,CSK,14,14,1,405,71*,31.15,333,121.62,0,3,32,19,6,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2013,IPL 2013,KKR,1,1,0,6,6,6.00,7,85.71,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2012,IPL 2012,KKR,12,12,0,289,56,24.08,283,102.12,0,1,37,3,9,6,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2011,IPL 2011,Kochi,13,13,0,357,81,27.46,275,129.81,0,1,35,16,2,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2009/10,IPL 2009/10,KKR,5,5,1,114,57*,28.50,110,103.63,0,1,14,2,2,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2009,IPL 2009,KKR,13,13,1,285,84*,23.75,239,119.24,0,2,27,12,6,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
37737,Brendon Barrie McCullum,"September 27, 1981, Dunedin, Otago",44y 281d,New Zealand,Wicketkeeper Batter,Right hand Bat,"Right arm Medium, Right arm Offbreak",2002 - 2016,2007/08,IPL 2007/08,KKR,4,4,1,188,158*,62.66,92,204.34,1,0,13,15,1,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","June 23, 2015","January 17, 2002","February 08, 2016"
28830,Yalaka Gnaneswara Rao,"August 25, 1984, Visakhapatnam, Andhra Pradesh",41y 314d,India,Allrounder,Right hand Bat,Right arm Medium,-,2011,IPL 2011,Kochi,2,1,0,19,19,19.00,17,111.76,0,0,3,0,2,0,0,7.00,6,-,-,-,-,0,0,0,,,,
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2023,IPL 2023,RCB,2,1,1,12,12*,-,10,120.00,0,0,1,0,1,0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2021,IPL 2021,SRH,6,5,1,55,19,13.75,52,105.76,0,0,2,2,2,0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2020/21,IPL 2020/21,CSK,8,5,2,62,26,20.66,66,93.93,0,0,7,0,1,0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2019,IPL 2019,CSK,14,12,3,162,58,18.00,169,95.85,0,1,19,3,4,0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2018,IPL 2018,CSK,1,1,1,24,24*,-,22,109.09,0,0,1,2,0,0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2017,IPL 2017,RCB,13,13,1,267,69,22.25,186,143.54,0,1,25,10,7,3,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2016,IPL 2016,RCB,4,3,3,42,25*,-,32,131.25,0,0,2,2,1,0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2015,IPL 2015,DC,14,12,4,189,63*,23.62,140,135.00,0,1,16,7,6,2,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2014,IPL 2014,DC,10,10,5,149,37,29.80,101,147.52,0,0,13,7,3,0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2013,IPL 2013,DC,12,10,3,152,31,21.71,124,122.58,0,0,8,5,4,2,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2011,IPL 2011,Kochi,6,4,1,18,12,6.00,23,78.26,0,0,1,0,2,0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
290716,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 101d,India,Batting Allrounder,Right hand Bat,Right arm Offbreak,2014 - 2020,2009/10,IPL 2009/10,DC,5,5,2,76,50*,25.33,56,135.71,0,1,7,2,0,0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020"
49289,Denagamage Proboth Mahela de Silva Jayawardene,"May 27, 1977, Colombo",49y 39d,Sri Lanka,Batter,Right hand Bat,Right arm Medium,1997 - 2015,2013,IPL 2013,DC,15,15,0,331,66,22.06,313,105.75,0,2,39,6,4,0,-,-,-,-,-,-,-,-,-,-,"June 15, 2006","April 06, 2014","January 24, 1998","March 18, 2015"
49289,Denagamage Proboth Mahela de Silva Jayawardene,"May 27, 1977, Colombo",49y 39d,Sri Lanka,Batter,Right hand Bat,Right arm Medium,1997 - 2015,2012,IPL 2012,DC,16,15,3,335,56*,27.91,298,112.41,0,3,39,3,6,0,-,-,-,-,-,-,-,-,-,-,"June 15, 2006","April 06, 2014","January 24, 1998","March 18, 2015"
49289,Denagamage Proboth Mahela de Silva Jayawardene,"May 27, 1977, Colombo",49y 39d,Sri Lanka,Batter,Right hand Bat,Right arm Medium,1997 - 2015,2011,IPL 2011,Kochi,13,13,0,299,76,23.00,257,116.34,0,3,35,5,6,0,-,-,-,-,-,-,-,-,-,-,"June 15, 2006","April 06, 2014","January 24, 1998","March 18, 2015"
49289,Denagamage Proboth Mahela de Silva Jayawardene,"May 27, 1977, Colombo",49y 39d,Sri Lanka,Batter,Right hand Bat,Right arm Medium,1997 - 2015,2009/10,IPL 2009/10,PBKS,13,13,3,439,110*,43.90,298,147.31,1,1,55,11,5,0,-,-,-,-,-,-,-,-,-,-,"June 15, 2006","April 06, 2014","January 24, 1998","March 18, 2015"
49289,Denagamage Proboth Mahela de Silva Jayawardene,"May 27, 1977, Colombo",49y 39d,Sri Lanka,Batter,Right hand Bat,Right arm Medium,1997 - 2015,2009,IPL 2009,PBKS,10,10,4,219,52*,36.50,165,132.72,0,1,17,7,8,0,-,-,-,-,-,-,-,-,-,-,"June 15, 2006","April 06, 2014","January 24, 1998","March 18, 2015"
49289,Denagamage Proboth Mahela de Silva Jayawardene,"May 27, 1977, Colombo",49y 39d,Sri Lanka,Batter,Right hand Bat,Right arm Medium,1997 - 2015,2007/08,IPL 2007/08,PBKS,13,12,5,179,45*,25.57,131,136.64,0,0,15,7,3,0,-,-,-,-,-,-,-,-,-,-,"June 15, 2006","April 06, 2014","January 24, 1998","March 18, 2015"
6161,Michael Klinger,"July 04, 1980, Kew, Melbourne, Victoria",46y 1d,Australia,Batter,Right hand Bat,,2017 - 2017,2011,IPL 2011,Kochi,4,4,0,73,29,18.25,77,94.80,0,0,9,0,0,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2017","February 22, 2017",,
49636,Muthiah Muralidaran,"April 17, 1972, Kandy",54y 79d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2014,IPL 2014,RCB,5,-,-,-,-,-,-,-,-,-,-,-,0,0,3,7.75,96,2/25,2/25,41.33,32.0,0,0,0,"December 22, 2006","October 31, 2010","August 12, 1993","April 02, 2011"
49636,Muthiah Muralidaran,"April 17, 1972, Kandy",54y 79d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2013,IPL 2013,RCB,6,-,-,-,-,-,-,-,-,-,-,-,1,0,3,7.69,138,1/18,1/18,59.00,46.0,0,0,0,"December 22, 2006","October 31, 2010","August 12, 1993","April 02, 2011"
49636,Muthiah Muralidaran,"April 17, 1972, Kandy",54y 79d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2012,IPL 2012,RCB,10,2,0,6,6,3.00,9,66.66,0,0,0,0,2,0,15,6.50,240,3/21,3/21,17.33,16.0,0,0,0,"December 22, 2006","October 31, 2010","August 12, 1993","April 02, 2011"
49636,Muthiah Muralidaran,"April 17, 1972, Kandy",54y 79d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2011,IPL 2011,Kochi,5,1,1,5,5*,-,8,62.50,0,0,0,0,1,0,2,7.42,114,1/18,1/18,70.50,57.0,0,0,0,"December 22, 2006","October 31, 2010","August 12, 1993","April 02, 2011"
49636,Muthiah Muralidaran,"April 17, 1972, Kandy",54y 79d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2009/10,IPL 2009/10,CSK,12,1,0,1,1,1.00,2,50.00,0,0,0,0,3,0,15,6.85,288,3/16,3/16,21.93,19.2,0,0,0,"December 22, 2006","October 31, 2010","August 12, 1993","April 02, 2011"
49636,Muthiah Muralidaran,"April 17, 1972, Kandy",54y 79d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2009,IPL 2009,CSK,13,4,2,8,4,4.00,8,100.00,0,0,1,0,4,0,14,5.22,300,3/11,3/11,18.64,21.4,0,0,0,"December 22, 2006","October 31, 2010","August 12, 1993","April 02, 2011"
49636,Muthiah Muralidaran,"April 17, 1972, Kandy",54y 79d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2007/08,IPL 2007/08,CSK,15,1,0,0,0,0.00,3,0.00,0,0,0,0,4,0,11,6.96,348,2/39,2/39,36.72,31.6,0,0,0,"December 22, 2006","October 31, 2010","August 12, 1993","April 02, 2011"
20123,Owais Alam Shah,"October 22, 1978, Karachi, Sind, Pakistan",47y 256d,England,Batter,Right hand Bat,Right arm Offbreak,2001 - 2009,2013,IPL 2013,RR,2,2,0,25,24,12.50,23,108.69,0,0,2,0,0,0,-,-,-,-,-,-,-,-,-,-,"June 28, 2007","August 30, 2009","June 10, 2001","October 02, 2009"
20123,Owais Alam Shah,"October 22, 1978, Karachi, Sind, Pakistan",47y 256d,England,Batter,Right hand Bat,Right arm Offbreak,2001 - 2009,2012,IPL 2012,RR,13,13,4,340,76,37.77,256,132.81,0,3,24,16,5,0,-,-,-,-,-,-,-,-,-,-,"June 28, 2007","August 30, 2009","June 10, 2001","October 02, 2009"
20123,Owais Alam Shah,"October 22, 1978, Karachi, Sind, Pakistan",47y 256d,England,Batter,Right hand Bat,Right arm Offbreak,2001 - 2009,2011,IPL 2011,Kochi,3,2,0,26,23,13.00,15,173.33,0,0,1,2,2,0,-,-,-,-,-,-,-,-,-,-,"June 28, 2007","August 30, 2009","June 10, 2001","October 02, 2009"
20123,Owais Alam Shah,"October 22, 1978, Karachi, Sind, Pakistan",47y 256d,England,Batter,Right hand Bat,Right arm Offbreak,2001 - 2009,2009/10,IPL 2009/10,KKR,5,5,3,115,58*,57.50,95,121.05,0,1,7,5,0,0,-,-,-,-,-,-,-,-,-,-,"June 28, 2007","August 30, 2009","June 10, 2001","October 02, 2009"
32211,Padmanabhan Prasanth,"September 03, 1985, Thiruvananthapuram, Kerala",40y 305d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,-,2011,IPL 2011,Kochi,1,-,-,-,-,-,-,-,-,-,-,-,0,0,0,18.00,6,-,-,-,-,0,0,0,,,,
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2019,IPL 2019,RCB,14,14,0,373,67,26.64,268,139.17,0,2,48,10,6,2,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2018,IPL 2018,RCB,6,6,1,153,53,30.60,109,140.36,0,1,20,4,3,0,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2017,IPL 2017,MI,16,16,0,395,70,24.68,293,134.81,0,2,49,8,6,2,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2016,IPL 2016,MI,10,10,0,177,81,17.70,152,116.44,0,1,23,4,9,1,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2015,IPL 2015,MI,14,14,1,339,59,26.07,246,137.80,0,2,47,5,7,3,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2014,IPL 2014,RCB,12,12,2,205,57*,20.50,185,110.81,0,1,30,1,11,1,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2013,IPL 2013,SRH,13,13,0,294,61,22.61,255,115.29,0,1,37,4,5,3,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2012,IPL 2012,DCH,14,13,2,194,45,17.63,165,117.57,0,0,19,4,5,1,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2011,IPL 2011,Kochi,14,13,3,202,37*,20.20,183,110.38,0,0,25,2,8,1,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2009/10,IPL 2009/10,CSK,4,4,0,72,57,18.00,79,91.13,0,1,6,2,0,2,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2009,IPL 2009,CSK,9,9,0,142,36,15.77,126,112.69,0,0,19,2,3,0,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
32242,Parthiv Ajay Patel,"March 09, 1985, Ahmedabad, Gujarat",41y 118d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2007/08,IPL 2007/08,CSK,13,13,2,302,54,27.45,297,101.68,0,2,42,3,6,0,-,-,-,-,-,-,-,-,-,-,"June 04, 2011","August 31, 2011","January 04, 2003","February 21, 2012"
279562,Prasanth Parameswaran,"May 30, 1985, Thanner Mukham",41y 36d,India,,Right hand Bat,Left arm Medium,-,2012,IPL 2012,RCB,3,1,1,0,0*,-,1,0.00,0,0,0,0,1,0,5,8.70,60,3/30,3/30,17.40,12.0,0,0,0,,,,
279562,Prasanth Parameswaran,"May 30, 1985, Thanner Mukham",41y 36d,India,,Right hand Bat,Left arm Medium,-,2011,IPL 2011,Kochi,5,1,1,1,1*,-,1,100.00,0,0,0,0,0,0,4,8.74,94,2/20,2/20,34.25,23.5,0,0,0,,,,
28846,Raiphi Vincent Gomez,"October 16, 1985",40y 262d,India,Allrounder,Right hand Bat,Right arm Medium,-,2013,IPL 2013,PWI,2,1,1,4,4*,-,1,400.00,0,0,1,0,2,0,0,5.00,6,-,-,-,-,0,0,0,,,,
28846,Raiphi Vincent Gomez,"October 16, 1985",40y 262d,India,Allrounder,Right hand Bat,Right arm Medium,-,2011,IPL 2011,Kochi,11,8,3,46,26*,9.20,50,92.00,0,0,4,1,1,0,5,8.26,90,2/14,2/14,24.80,18.0,0,0,0,,,,
32391,Ramesh Rajaram Powar,"May 20, 1978, Bombay (now Mumbai), Maharashtra",48y 46d,India,Bowler,Right hand Bat,Right arm Offbreak,2004 - 2007,2012,IPL 2012,PBKS,1,-,-,-,-,-,-,-,-,-,-,-,0,0,0,10.66,18,-,-,-,-,0,0,0,,,"March 16, 2004","October 02, 2007"
32391,Ramesh Rajaram Powar,"May 20, 1978, Bombay (now Mumbai), Maharashtra",48y 46d,India,Bowler,Right hand Bat,Right arm Offbreak,2004 - 2007,2011,IPL 2011,Kochi,5,3,2,11,8*,11.00,13,84.61,0,0,0,0,0,0,2,9.33,72,1/20,1/20,56.00,36.0,0,0,0,,,"March 16, 2004","October 02, 2007"
32391,Ramesh Rajaram Powar,"May 20, 1978, Bombay (now Mumbai), Maharashtra",48y 46d,India,Bowler,Right hand Bat,Right arm Offbreak,2004 - 2007,2009/10,IPL 2009/10,PBKS,7,2,1,5,3,5.00,8,62.50,0,0,0,0,0,0,3,6.95,138,2/28,2/28,53.33,46.0,0,0,0,,,"March 16, 2004","October 02, 2007"
32391,Ramesh Rajaram Powar,"May 20, 1978, Bombay (now Mumbai), Maharashtra",48y 46d,India,Bowler,Right hand Bat,Right arm Offbreak,2004 - 2007,2009,IPL 2009,PBKS,9,4,3,23,10,23.00,22,104.54,0,0,2,0,3,0,5,6.28,126,2/11,2/11,26.40,25.2,0,0,0,,,"March 16, 2004","October 02, 2007"
32391,Ramesh Rajaram Powar,"May 20, 1978, Bombay (now Mumbai), Maharashtra",48y 46d,India,Bowler,Right hand Bat,Right arm Offbreak,2004 - 2007,2007/08,IPL 2007/08,PBKS,5,1,1,28,28*,-,21,133.33,0,0,4,1,2,0,3,7.58,72,2/22,2/22,30.33,24.0,0,0,0,,,"March 16, 2004","October 02, 2007"
234675,Ravindrasinh Anirudhsinh Jadeja,"December 06, 1988, Navagam-Khed, Saurashtra",37y 211d,India,Allrounder,Left hand Bat,Slow Left arm Orthodox,2009 - 2026,2026,IPL 2026,RR,14,11,7,266,45*,66.50,197,135.02,0,0,24,5,1,0,10,8.39,198,2/8,2/8,27.70,19.8,0,0,0,"February 10, 2009","June 29, 2024","February 08, 2009","January 18, 2026"
