player_id,player_name,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,year,tournament,team,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2026,IPL 2026,DC,11,10,4,211,51,35.16,137,154.01,0,1,15,14,7,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2025,IPL 2025,LSG,11,11,6,153,27*,30.60,120,127.49,0,0,13,4,5,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2024,IPL 2024,GT,9,9,3,210,55,35.00,139,151.07,0,1,20,8,5,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2023,IPL 2023,GT,16,13,5,259,46,32.37,178,145.50,0,0,18,13,11,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2022,IPL 2022,GT,16,16,9,481,94*,68.71,337,142.72,0,2,32,23,6,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2021,IPL 2021,RR,9,8,3,124,62,24.80,113,109.73,0,1,11,3,4,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2020/21,IPL 2020/21,RR,1,1,0,0,0,0.00,0,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2019,IPL 2019,PBKS,10,10,2,213,59*,26.62,164,129.87,0,1,19,7,7,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2018,IPL 2018,PBKS,3,3,1,74,26,37.00,64,115.62,0,0,3,2,0,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2017,IPL 2017,PBKS,5,4,1,83,30*,27.66,80,103.75,0,0,4,4,2,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2016,IPL 2016,PBKS,14,13,3,161,31,16.10,131,122.90,0,0,11,4,10,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2015,IPL 2015,PBKS,13,13,2,357,89*,32.45,266,134.21,0,2,21,21,7,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2014,IPL 2014,PBKS,16,16,6,446,66,44.60,299,149.16,0,3,34,21,14,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2013,IPL 2013,PBKS,12,12,5,418,101*,59.71,254,164.56,1,3,28,24,8,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
321777,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 46d,South Africa,Middle order Batter,Left hand Bat,Right arm Offbreak,2010 - 2026,2012,IPL 2012,PBKS,6,6,3,98,34*,32.66,75,130.66,0,0,6,4,1,0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025"
596010,Gerald Coetzee,"October 02, 2000",25y 297d,South Africa,Bowler,Right hand Bat,Right arm Fast,2023 - 2026,2025,IPL 2025,GT,4,2,0,17,12,8.50,11,154.54,0,0,2,1,2,0,2,10.91,72,1/10,1/10,65.50,36.0,0,0,0,"August 30, 2023","March 25, 2026","March 18, 2023","November 16, 2023"
596010,Gerald Coetzee,"October 02, 2000",25y 297d,South Africa,Bowler,Right hand Bat,Right arm Fast,2023 - 2026,2024,IPL 2024,MI,10,5,1,14,8,3.50,22,63.63,0,0,0,1,2,0,13,10.17,201,4/34,4/34,26.23,15.4,1,0,0,"August 30, 2023","March 25, 2026","March 18, 2023","November 16, 2023"
823509,Glenn Dominic Phillips,"December 06, 1996, East London, Eastern Cape, South Africa",29y 232d,New Zealand,Allrounder,Right hand Bat,Right arm Offbreak,2017 - 2026,2026,IPL 2026,GT,6,5,1,67,25,16.75,54,124.07,0,0,4,2,8,0,-,-,-,-,-,-,-,-,-,-,"February 17, 2017","March 08, 2026","July 10, 2022","January 18, 2026"
823509,Glenn Dominic Phillips,"December 06, 1996, East London, Eastern Cape, South Africa",29y 232d,New Zealand,Allrounder,Right hand Bat,Right arm Offbreak,2017 - 2026,2023,IPL 2023,SRH,5,5,0,39,25,7.80,22,177.27,0,0,2,4,1,0,1,6.66,18,1/10,1/10,20.00,18.0,0,0,0,"February 17, 2017","March 08, 2026","July 10, 2022","January 18, 2026"
823509,Glenn Dominic Phillips,"December 06, 1996, East London, Eastern Cape, South Africa",29y 232d,New Zealand,Allrounder,Right hand Bat,Right arm Offbreak,2017 - 2026,2021,IPL 2021,RR,3,3,1,26,14*,13.00,33,78.78,0,0,1,2,1,0,1,10.00,12,1/17,1/17,20.00,12.0,0,0,0,"February 17, 2017","March 08, 2026","July 10, 2022","January 18, 2026"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2026,IPL 2026,MI,10,10,1,206,40,22.88,149,138.25,0,0,21,7,2,0,4,11.42,136,1/18,1/18,64.75,34.0,0,0,0,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2025,IPL 2025,MI,15,12,3,224,48*,24.88,137,163.50,0,0,18,12,3,0,14,9.77,210,5/36,5/36,24.42,15.0,0,1,0,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2024,IPL 2024,MI,14,13,1,216,46,18.00,151,143.04,0,0,17,11,4,0,11,10.75,216,3/31,3/31,35.18,19.6,0,0,0,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2023,IPL 2023,GT,16,15,4,346,66,31.45,253,136.75,0,2,26,15,8,0,3,9.12,150,1/10,1/10,76.00,50.0,0,0,0,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2022,IPL 2022,GT,15,15,4,487,87*,44.27,371,131.26,0,4,49,12,4,0,8,7.27,183,3/17,3/17,27.75,22.8,0,0,0,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2021,IPL 2021,MI,12,11,2,127,40*,14.11,112,113.39,0,0,11,5,4,0,-,-,-,-,-,-,-,-,-,-,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2020/21,IPL 2020/21,MI,14,13,5,281,60*,35.12,157,178.98,0,1,14,25,6,0,-,-,-,-,-,-,-,-,-,-,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2019,IPL 2019,MI,16,15,6,402,91,44.66,210,191.42,0,1,28,29,11,0,14,9.17,255,3/20,3/20,27.85,18.2,0,0,0,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2018,IPL 2018,MI,13,13,4,260,50,28.88,195,133.33,0,1,20,11,8,0,18,8.92,256,3/24,3/24,21.16,14.2,0,0,0,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2017,IPL 2017,MI,17,16,9,250,35*,35.71,160,156.25,0,0,11,20,12,0,6,8.19,156,2/22,2/22,35.50,26.0,0,0,0,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2016,IPL 2016,MI,11,9,2,44,9,6.28,63,69.84,0,0,4,0,6,0,3,9.18,100,1/7,1/7,51.00,33.3,0,0,0,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
625371,Hardik Himanshu Pandya,"October 11, 1993, Choryasi, Gujarat",32y 288d,India,Allrounder,Right hand Bat,Right arm Medium fast,2016 - 2026,2015,IPL 2015,MI,9,8,3,112,61*,22.40,62,180.64,0,1,9,8,6,0,1,10.35,102,1/13,1/13,176.00,102.0,0,0,0,"January 26, 2016","March 08, 2026","October 16, 2016","March 09, 2025"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2025,IPL 2025,GT,7,-,-,-,-,-,-,-,-,-,-,-,2,0,4,11.18,110,1/18,1/18,51.25,27.5,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2024,IPL 2024,DC,9,2,2,1,1*,-,7,14.28,0,0,0,0,2,0,10,9.81,162,3/34,3/34,26.50,16.2,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2023,IPL 2023,DC,8,1,1,1,1*,-,1,100.00,0,0,0,0,0,0,10,8.24,150,2/19,2/19,20.60,15.0,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2021,IPL 2021,DC,3,-,-,-,-,-,-,-,-,-,-,-,0,0,1,8.08,72,1/26,1/26,97.00,72.0,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2020/21,IPL 2020/21,DC,1,-,-,-,-,-,-,-,-,-,-,-,0,0,0,8.66,18,-,-,-,-,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2019,IPL 2019,DC,13,3,3,10,10*,-,3,333.33,0,0,1,1,1,0,13,7.58,276,3/38,3/38,26.84,21.2,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2017,IPL 2017,PBKS,6,3,1,8,5*,4.00,12,66.66,0,0,1,0,0,0,0,9.94,108,-,-,-,-,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2016,IPL 2016,RPS,4,1,1,0,0*,-,0,-,0,0,0,0,2,0,3,9.86,90,2/36,2/36,49.33,30.0,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2015,IPL 2015,SRH,4,-,-,-,-,-,-,-,-,-,-,-,0,0,1,11.35,84,1/25,1/25,159.00,84.0,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2014,IPL 2014,SRH,3,-,-,-,-,-,-,-,-,-,-,-,0,0,3,9.18,66,2/37,2/37,33.66,22.0,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2013,IPL 2013,SRH,16,2,2,0,0*,-,0,-,0,0,0,0,6,0,15,7.81,358,3/27,3/27,31.06,23.8,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2011,IPL 2011,DCH,12,5,5,4,1*,-,5,80.00,0,0,0,0,3,0,11,7.13,264,5/12,5/12,28.54,24.0,0,1,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2009/10,IPL 2009/10,KKR,7,2,1,6,6*,6.00,17,35.29,0,0,0,0,1,0,7,9.44,150,2/33,2/33,33.71,21.4,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2009,IPL 2009,KKR,11,3,1,16,9,8.00,13,123.07,0,0,1,1,1,0,11,6.90,258,2/15,2/15,27.00,23.4,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
236779,Ishant Sharma,"September 02, 1988, Delhi",37y 327d,India,Bowler,Right hand Bat,Right arm Fast medium,2007 - 2021,2007/08,IPL 2007/08,KKR,13,6,5,11,4*,11.00,11,100.00,0,0,1,0,2,0,7,7.80,253,1/7,1/7,47.00,36.1,0,0,0,"February 01, 2008","October 10, 2013","June 29, 2007","January 23, 2016"
391485,Jason Omar Holder,"November 05, 1991, Barbados",34y 263d,West Indies,Bowling Allrounder,Right hand Bat,Right arm Medium fast,2013 - 2026,2026,IPL 2026,GT,11,7,2,65,23*,13.00,52,125.00,0,0,3,3,8,0,17,7.56,230,4/24,4/24,17.05,13.5,1,0,0,"January 15, 2014","June 14, 2026","February 01, 2013","July 01, 2023"
391485,Jason Omar Holder,"November 05, 1991, Barbados",34y 263d,West Indies,Bowling Allrounder,Right hand Bat,Right arm Medium fast,2013 - 2026,2023,IPL 2023,RR,8,3,1,12,11,6.00,11,109.09,0,0,0,1,3,0,4,9.96,171,2/29,2/29,71.00,42.7,0,0,0,"January 15, 2014","June 14, 2026","February 01, 2013","July 01, 2023"
391485,Jason Omar Holder,"November 05, 1991, Barbados",34y 263d,West Indies,Bowling Allrounder,Right hand Bat,Right arm Medium fast,2013 - 2026,2022,IPL 2022,LSG,12,8,2,58,16,9.66,44,131.81,0,0,2,6,4,0,14,9.42,249,3/31,3/31,27.92,17.7,0,0,0,"January 15, 2014","June 14, 2026","February 01, 2013","July 01, 2023"
391485,Jason Omar Holder,"November 05, 1991, Barbados",34y 263d,West Indies,Bowling Allrounder,Right hand Bat,Right arm Medium fast,2013 - 2026,2021,IPL 2021,SRH,8,7,1,85,47*,14.16,72,118.05,0,0,2,6,2,0,16,7.75,191,4/52,4/52,15.43,11.9,1,0,0,"January 15, 2014","June 14, 2026","February 01, 2013","July 01, 2023"
391485,Jason Omar Holder,"November 05, 1991, Barbados",34y 263d,West Indies,Bowling Allrounder,Right hand Bat,Right arm Medium fast,2013 - 2026,2020/21,IPL 2020/21,SRH,7,4,2,66,26*,33.00,53,124.52,0,0,5,3,0,0,14,8.32,168,3/25,3/25,16.64,12.0,0,0,0,"January 15, 2014","June 14, 2026","February 01, 2013","July 01, 2023"
391485,Jason Omar Holder,"November 05, 1991, Barbados",34y 263d,West Indies,Bowling Allrounder,Right hand Bat,Right arm Medium fast,2013 - 2026,2016,IPL 2016,KKR,4,4,0,22,13,5.50,19,115.78,0,0,2,1,0,0,2,7.92,78,2/33,2/33,51.50,39.0,0,0,0,"January 15, 2014","June 14, 2026","February 01, 2013","July 01, 2023"
391485,Jason Omar Holder,"November 05, 1991, Barbados",34y 263d,West Indies,Bowling Allrounder,Right hand Bat,Right arm Medium fast,2013 - 2026,2014,IPL 2014,SRH,1,1,0,16,16,16.00,12,133.33,0,0,2,1,2,0,1,11.66,18,1/35,1/35,35.00,18.0,0,0,0,"January 15, 2014","June 14, 2026","February 01, 2013","July 01, 2023"
391485,Jason Omar Holder,"November 05, 1991, Barbados",34y 263d,West Indies,Bowling Allrounder,Right hand Bat,Right arm Medium fast,2013 - 2026,2013,IPL 2013,CSK,6,-,-,-,-,-,-,-,-,-,-,-,3,0,2,8.40,120,2/20,2/20,84.00,60.0,0,0,0,"January 15, 2014","June 14, 2026","February 01, 2013","July 01, 2023"
447587,Jayant Yadav,"January 22, 1990, Delhi",36y 185d,India,Bowler,Right hand Bat,Right arm Offbreak,2016 - 2022,2023,IPL 2023,GT,1,-,-,-,-,-,-,-,-,-,-,-,1,0,0,6.50,24,-,-,-,-,0,0,0,,,"October 29, 2016","January 23, 2022"
